centroid_75,nlength,Description,Preferred_name,6_gene_present,9_gene_present,eggnog_og,gene_clust,amr_hit,cog_category,6_clust_frac,9_clust_frac
GUT_GENOME027823_03030,270.017094017094,,,True,True,"3396J@2|Bacteria,2EFDQ@1|root,1SDUP@1236|Gammaproteobacteria,1N5ZY@1224|Proteobacteria",492.0,,,1.0,1.0
GUT_GENOME027823_03280,672.0,,,True,False,"1NT3X@1224|Proteobacteria,1SMYG@1236|Gammaproteobacteria,2EZ5W@1|root,33SBY@2|Bacteria",1911.0,,,1.0,0.0
GUT_GENOME027823_04024,210.8571428571429,Stress-induced protein,yciG,True,True,"COG3729@2|Bacteria,1N767@1224|Proteobacteria,1SCA5@1236|Gammaproteobacteria,COG3729@1|root,3XQ2R@561|Escherichia",2605.0,,R,1.0,1.0
GUT_GENOME027885_00941,1324.337001375516,L-serine dehydratase 1,sdaA,True,True,"COG1760@1|root,COG1760@2|Bacteria,1MUZN@1224|Proteobacteria,1RMJZ@1236|Gammaproteobacteria,3XN8Q@561|Escherichia",,,E,,
GUT_GENOME028425_02659,791.8873009391589,The alpha subunit is responsible for the aldol cleavage of indoleglycerol phosphate to indole and glyceraldehyde 3- phosphate,trpA,True,True,"1MXJV@1224|Proteobacteria,COG0159@2|Bacteria,COG0159@1|root,3XMUJ@561|Escherichia,1RMGN@1236|Gammaproteobacteria",,,E,,
GUT_GENOME028430_01894,1800.2437858508604,cyclic-guanylate-specific phosphodiesterase activity,yfeA,True,True,"1T1U0@1236|Gammaproteobacteria,COG2199@2|Bacteria,COG2199@1|root,COG2200@1|root,3XNQ0@561|Escherichia,COG2200@2|Bacteria,1RGCV@1224|Proteobacteria",,,T,,
GUT_GENOME028489_00067,465.0,,,False,True,"30KCQ@2|Bacteria,2V5XA@28211|Alphaproteobacteria,2KA5G@204457|Sphingomonadales,29YHK@1|root,1QN52@1224|Proteobacteria",,,,,
GUT_GENOME028489_00068,425.1111111111111,,,False,True,,,,,,
GUT_GENOME028489_00072,478.4285714285714,,,False,True,,,,,,
GUT_GENOME028489_00078,1023.0,AAA ATPase central domain protein,,False,True,"1TRA6@1239|Firmicutes,4H3V0@909932|Negativicutes,COG0465@1|root,COG0465@2|Bacteria",,,O,,
GUT_GENOME028489_00079,885.0,,,False,True,,,,,,
GUT_GENOME028489_00080,480.0,,,False,True,,,,,,
GUT_GENOME028489_00087,504.0,nuclease,,False,True,"COG1525@1|root,1MZNP@1224|Proteobacteria,2UCTJ@28211|Alphaproteobacteria,3K1I3@41294|Bradyrhizobiaceae,COG1525@2|Bacteria",,,L,,
GUT_GENOME028489_00090,687.0,TraX protein,,False,True,"1R6BE@1224|Proteobacteria,2DBDG@1|root,2VH9W@28216|Betaproteobacteria,2Z8KP@2|Bacteria,4AG50@80864|Comamonadaceae",,,,,
GUT_GENOME028489_00092,306.0,TrbM,kikA,False,True,"1N527@1224|Proteobacteria,1MT0M@122277|Pectobacterium,1S8VP@1236|Gammaproteobacteria,2E2MR@1|root,32XQV@2|Bacteria",,,,,
GUT_GENOME028489_00095,1395.0,Conjugal transfer protein,,False,True,"COG2948@2|Bacteria,COG2948@1|root,1X4VJ@135614|Xanthomonadales,1RYRS@1236|Gammaproteobacteria,1MU7U@1224|Proteobacteria",,,U,,
GUT_GENOME028489_00096,447.3529411764706,"PFAM Conjugal transfer, TrbH",,False,True,"1RIA1@1224|Proteobacteria,2AXJ9@1|root,2VTH3@28216|Betaproteobacteria,31PJ9@2|Bacteria",,,,,
GUT_GENOME028489_00097,891.0,transfer protein TrbG,,False,True,"COG3504@2|Bacteria,COG3504@1|root,2K1EQ@204457|Sphingomonadales,2TR8Y@28211|Alphaproteobacteria,1MVEF@1224|Proteobacteria",,,U,,
GUT_GENOME028489_00098,708.0,VirB8 protein,trbF,False,True,"1JDMC@118969|Legionellales,1MVUC@1224|Proteobacteria,1RNUE@1236|Gammaproteobacteria,COG3701@1|root,COG3701@2|Bacteria",,,U,,
GUT_GENOME028489_00099,2420.3207547169814,"CagE, TrbE, VirB family, component of type IV transporter system",,False,True,"1MXH0@1224|Proteobacteria,1RQW2@1236|Gammaproteobacteria,COG3451@1|root,COG3451@2|Bacteria,1JCGV@118969|Legionellales",,,U,,
GUT_GENOME028489_00100,326.82,Conjugal transfer protein,trbD,False,True,"COG5268@2|Bacteria,COG5268@1|root,1SA65@1236|Gammaproteobacteria,1RKQ7@1224|Proteobacteria",,,"N,U",,
GUT_GENOME028489_00101,381.6470588235294,Conjugal transfer protein,trbC,False,True,"COG3838@2|Bacteria,COG3838@1|root,1SG9P@1236|Gammaproteobacteria,1NBH2@1224|Proteobacteria",,,U,,
GUT_GENOME028489_00102,893.0892857142857,FtsK/SpoIIIE family,virB,False,True,"COG4962@2|Bacteria,COG4962@1|root,1R7EN@1224|Proteobacteria,1JD8A@118969|Legionellales,1RP9G@1236|Gammaproteobacteria",,,"U,W",,
GUT_GENOME028489_00103,405.0,Cro/C1-type HTH DNA-binding domain,,False,True,"1REV7@1224|Proteobacteria,COG1476@2|Bacteria,COG1476@1|root,2VRF1@28216|Betaproteobacteria",,,K,,
GUT_GENOME028489_00105,894.0,TrfA protein,,False,True,"COG3464@1|root,COG3464@2|Bacteria,1R97S@1224|Proteobacteria,1RRBR@1236|Gammaproteobacteria",,,"L,X",,
GUT_GENOME028489_00106,300.0,RelE-like toxin of type II toxin-antitoxin system HigB,higB,False,True,"COG3549@1|root,COG3549@2|Bacteria",,,V,,
GUT_GENOME028489_00109,588.0,,,False,True,,,,,,
GUT_GENOME028489_00113,468.0,Antirestriction protein,,False,True,"1REBZ@1224|Proteobacteria,2921C@1|root,2ZPKK@2|Bacteria",,,,,
GUT_GENOME028489_00114,1088.660377358491,,,False,True,"2Z8N5@2|Bacteria,2DBDN@1|root,1SM4V@1236|Gammaproteobacteria,1R9H1@1224|Proteobacteria",,,,,
GUT_GENOME028489_00118,324.0,,,False,True,,,,,,
GUT_GENOME028489_00120,591.0,Protein conserved in bacteria,,False,True,"COG4185@2|Bacteria,1RFDC@1224|Proteobacteria,COG4185@1|root",,,R,,
GUT_GENOME028489_00121,474.0,,,False,True,,,,,,
GUT_GENOME028489_00122,786.0,,,False,True,"2FIZR@1|root,34AQG@2|Bacteria,1SRXT@1236|Gammaproteobacteria,1P3HB@1224|Proteobacteria",,,,,
GUT_GENOME028489_00123,1113.0,Belongs to the TelA family,,False,True,"1MZ3B@1224|Proteobacteria,1RZUJ@1236|Gammaproteobacteria,COG3853@1|root,COG3853@2|Bacteria",,,"P,V",,
GUT_GENOME028489_00124,705.0,,,False,True,,,,,,
GUT_GENOME028489_00126,765.0,ATPase MipZ,,False,True,"COG1192@2|Bacteria,COG1192@1|root,462XZ@72273|Thiotrichales,1RTW1@1236|Gammaproteobacteria,1R5XZ@1224|Proteobacteria",,,"D,N",,
GUT_GENOME028489_00127,1014.0,KorB domain,,False,True,"COG1475@2|Bacteria,COG1475@1|root,2VPF5@28216|Betaproteobacteria,1R634@1224|Proteobacteria,3T79E@506|Alcaligenaceae",,,"D,K",,
GUT_GENOME028489_00129,416.2641509433962,Fic/DOC family,,False,True,"1RK7Q@1224|Proteobacteria,2AIUI@1|root,2VTMT@28216|Betaproteobacteria,319BQ@2|Bacteria",,,,,
GUT_GENOME028489_00133,439.35849056603774,Transcriptional activator TraM,,False,True,"30B7N@2|Bacteria,2VSU3@28216|Betaproteobacteria,29Q8M@1|root,1REQN@1224|Proteobacteria",,,,,
GUT_GENOME028489_00134,786.0,CobQ/CobB/MinD/ParA nucleotide binding domain,,False,True,"COG1192@2|Bacteria,COG1192@1|root,1XRHD@135619|Oceanospirillales,1S10G@1236|Gammaproteobacteria,1R4EP@1224|Proteobacteria",,,"D,N",,
GUT_GENOME028489_00135,435.0,Family of unknown function (DUF5338),,False,True,"336YE@2|Bacteria,2ED1F@1|root,1SHXN@1236|Gammaproteobacteria,1N7TE@1224|Proteobacteria,1JEIA@118969|Legionellales",,,,,
GUT_GENOME028489_00136,360.0,,,False,True,"2VTRJ@28216|Betaproteobacteria,2C092@1|root,1RH67@1224|Proteobacteria,31AZX@2|Bacteria",,,,,
GUT_GENOME028489_00137,2550.849056603773,Relaxase mobilization nuclease family protein,traI,False,True,"COG3843@2|Bacteria,COG3843@1|root,1QUDG@1224|Proteobacteria,2VNBT@28216|Betaproteobacteria,1K7IC@119060|Burkholderiaceae",,,U,,
GUT_GENOME028489_00139,1945.14,Conjugal transfer protein TraG,,False,True,"COG3505@2|Bacteria,COG3505@1|root,1MV1G@1224|Proteobacteria,1RNF5@1236|Gammaproteobacteria",,,U,,
GUT_GENOME028489_00140,534.0,"Signal peptidase, peptidase S26",,False,True,"COG4959@2|Bacteria,COG4959@1|root,1RBHE@1224|Proteobacteria,2U9YP@28211|Alphaproteobacteria",,,"O,U",,
GUT_GENOME028489_00141,423.0,,,False,True,,,,,,
GUT_GENOME028489_04255,384.54545454545456,Belongs to the D-isomer specific 2-hydroxyacid dehydrogenase family,ldhA,False,True,"COG1052@1|root,COG1052@2|Bacteria,1RMWR@1236|Gammaproteobacteria,1MVSS@1224|Proteobacteria,3XMY4@561|Escherichia",1107.0,,"C,H,R",0.0,1.0
GUT_GENOME028918_00332,636.3059148562099,"Catalyzes the transfer of a ribosyl phosphate group from 5-phosphoribose 1-diphosphate to orotate, leading to the formation of orotidine monophosphate (OMP)",pyrE,True,True,"COG0461@2|Bacteria,1MW6F@1224|Proteobacteria,COG0461@1|root,1RQYG@1236|Gammaproteobacteria,3XNWG@561|Escherichia",,,F,,
GUT_GENOME028918_00495,986.9723145071982,Catalyzes the NAD( )-dependent oxidation of L-threonine to 2-amino-3-ketobutyrate,ydjJ,True,True,"1RMNY@1236|Gammaproteobacteria,1MV9A@1224|Proteobacteria,COG1063@1|root,COG1063@2|Bacteria",1130.0,,"C,E,R",1.0,1.0
GUT_GENOME028918_00541,490.1272727272727,Domain of unknown function (DUF1877),yfbM,True,True,"3XNXP@561|Escherichia,29094@1|root,1SFMG@1236|Gammaproteobacteria,1NADM@1224|Proteobacteria,2ZMYT@2|Bacteria",,,,,
GUT_GENOME028918_02057,576.0860990206746,HTH-type transcriptional regulator UidR,uidR,True,True,"COG1309@2|Bacteria,COG1309@1|root,3XQ9Q@561|Escherichia,1SXZ7@1236|Gammaproteobacteria,1RARJ@1224|Proteobacteria",,,K,,
GUT_GENOME028918_02068,478.2,Catalyzes the proton-dependent transport of sialic acid,nanT,True,True,"1MWKH@1224|Proteobacteria,1RZ3Z@1236|Gammaproteobacteria,3XP7A@561|Escherichia,COG0477@1|root,COG2814@2|Bacteria",,,"E,G,P,R",,
GUT_GENOME028975_02353,1329.3143507972666,Belongs to the argininosuccinate synthase family. Type 2 subfamily,argG,True,True,"1MV0Y@1224|Proteobacteria,1RMEC@1236|Gammaproteobacteria,COG0137@2|Bacteria,COG0137@1|root,3XN1V@561|Escherichia",,,"E,F",,
GUT_GENOME029115_02883,574.5,Part of the ABC transporter complex PstSACB involved in phosphate import. Responsible for energy coupling to the transport system,pstB,True,True,"COG1117@2|Bacteria,COG1117@1|root,1MU16@1224|Proteobacteria,1RNUF@1236|Gammaproteobacteria",145.0,,P,1.0,1.0
GUT_GENOME029217_01829,604.9238724146524,ubiquinone biosynthetic process from chorismate,yigP,True,True,"COG3165@2|Bacteria,COG3165@1|root,1S745@1236|Gammaproteobacteria,1R1CM@1224|Proteobacteria,3XNZU@561|Escherichia",,,H,,
GUT_GENOME029217_02846,516.0,Protein of unknown function (DUF1116),,True,False,"1RQEG@1236|Gammaproteobacteria,3XRND@561|Escherichia,COG0074@1|root,COG0074@2|Bacteria,1MX67@1224|Proteobacteria",,,C,,
GUT_GENOME029258_00083,1121.7553310886644,"Catalyzes the reversible epimerization at C-2 of UDP-N- acetylglucosamine (UDP-GlcNAc) and thereby provides bacteria with UDP-N-acetylmannosamine (UDP-ManNAc), the activated donor of ManNAc residues",wecB,True,True,"1RPNC@1236|Gammaproteobacteria,1MWZN@1224|Proteobacteria,COG0381@1|root,COG0381@2|Bacteria,3XM4Q@561|Escherichia",,,M,,
GUT_GENOME029258_00842,518.0628811225494,Prepilin peptidase dependent protein B,ppdB,True,True,"1S374@1236|Gammaproteobacteria,1RHSZ@1224|Proteobacteria,COG4795@2|Bacteria,3XN7W@561|Escherichia,COG4795@1|root",,,U,,
GUT_GENOME029258_02696,591.8139912554653,"Pyrophosphatase that catalyzes the hydrolysis of nucleoside triphosphates to their monophosphate derivatives, with a high preference for the non-canonical purine nucleotides XTP (xanthosine triphosphate), dITP (deoxyinosine triphosphate) and ITP. Seems to function as a house-cleaning enzyme that removes non-canonical purine nucleotides from the nucleotide pool, thus preventing their incorporation into DNA RNA and avoiding chromosomal lesions",rdgB,True,True,"COG0127@2|Bacteria,1MUK5@1224|Proteobacteria,1S27C@1236|Gammaproteobacteria,COG0127@1|root,3XNRH@561|Escherichia",,,F,,
GUT_GENOME029295_00517,804.4753828629288,"Involved in base excision repair of DNA damaged by oxidation or by mutagenic agents. Acts as DNA glycosylase that recognizes and removes damaged bases. Has a preference for oxidized purines, such as 7,8-dihydro-8-oxoguanine (8-oxoG). Has AP (apurinic apyrimidinic) lyase activity and introduces nicks in the DNA strand. Cleaves the DNA backbone by beta-delta elimination to generate a single-strand break at the site of the removed base with both 3'- and 5'-phosphates",fpg,True,True,"1RP3J@1236|Gammaproteobacteria,3XNNS@561|Escherichia,1MVM5@1224|Proteobacteria,COG0266@1|root,COG0266@2|Bacteria",,,L,,
GUT_GENOME029295_02469,886.8109987357775,"Part of the ABC transporter complex FhuCDB involved in iron(3 )-hydroxamate import. Binds the iron(3 )-hydroxamate complex and transfers it to the membrane-bound permease. Required for the transport of all iron(3 )-hydroxamate siderophores such as ferrichrome, gallichrome, desferrioxamine, coprogen, aerobactin, shizokinen, rhodotorulic acid and the antibiotic albomycin",fhuD,True,True,"COG0614@2|Bacteria,COG0614@1|root,1RNIS@1236|Gammaproteobacteria,1PEJ1@1224|Proteobacteria,3XN97@561|Escherichia",,,P,,
GUT_GENOME029317_00084,984.1176220806794,Peptidase M16 inactive domain protein,hypA2,True,True,"1RAR0@1224|Proteobacteria,COG3539@1|root,1S25S@1236|Gammaproteobacteria,COG3539@2|Bacteria,3XQ9J@561|Escherichia",146.0,,"N,U",1.0,1.0
GUT_GENOME029317_00248,332.7517266896892,"The SecYEG-SecDF-YajC-YidC holo-translocon (HTL) protein secretase insertase is a supercomplex required for protein secretion, insertion of proteins into membranes, and assembly of membrane protein complexes",yajC,True,True,"1S9NV@1236|Gammaproteobacteria,COG1862@1|root,COG1862@2|Bacteria,1MZT2@1224|Proteobacteria,3XPRI@561|Escherichia",,,U,,
GUT_GENOME029317_01719,1596.6602316602316,acetolactate synthase,ilvG,True,True,"1MU6U@1224|Proteobacteria,1RMQQ@1236|Gammaproteobacteria,COG0028@2|Bacteria,COG0028@1|root,3XMNP@561|Escherichia",,,"E,H",,
GUT_GENOME029317_02023,708.7205472510768,YfhG lipoprotein,yfhG,True,True,"1RDX1@1224|Proteobacteria,1S4CU@1236|Gammaproteobacteria,COG3170@2|Bacteria,COG3170@1|root,3XN5I@561|Escherichia",,,"N,U,W",,
GUT_GENOME029317_02899,1978.9811121539185,outer membrane usher protein,yehB,False,True,"COG3188@1|root,COG3188@2|Bacteria,1MUHE@1224|Proteobacteria,1RMPU@1236|Gammaproteobacteria,3XN71@561|Escherichia",,,"N,U,W",,
GUT_GENOME029317_03364,813.9845604185275,Taurine transport system permease protein,tauC,True,True,"COG0600@2|Bacteria,COG0600@1|root,1RQ0A@1236|Gammaproteobacteria,1MWDJ@1224|Proteobacteria,3XN2Z@561|Escherichia",,,P,,
GUT_GENOME029317_03651,204.0,) H( ) antiporter that extrudes potassium in exchange for external protons and maintains the internal concentration of potassium under toxic levels,nhaP2,True,True,"COG3263@1|root,COG3263@2|Bacteria,1MVKV@1224|Proteobacteria,1RMCA@1236|Gammaproteobacteria,3XMWT@561|Escherichia",2694.0,,"C,P",1.0,1.0
GUT_GENOME029317_03690,1033.5151193633951,Flavin transferase that catalyzes the transfer of the FMN moiety of FAD and its covalent binding to the hydroxyl group of a threonine residue in a target flavoprotein,apbE,True,True,"1MW6K@1224|Proteobacteria,COG1477@2|Bacteria,1RNMZ@1236|Gammaproteobacteria,COG1477@1|root,3XN11@561|Escherichia",,,"H,O",,
GUT_GENOME029386_01299,435.0,PFAM Mo-dependent nitrogenase,,True,False,"1MZYH@1224|Proteobacteria,1SUJQ@1236|Gammaproteobacteria,COG3793@1|root,COG3793@2|Bacteria",,,P,,
GUT_GENOME029386_01367,1492.157089084065,cyclic-di-GMP binding,bcsE,True,True,"1RQGD@1236|Gammaproteobacteria,28JMX@1|root,2Z9EC@2|Bacteria,1R485@1224|Proteobacteria,3XNE5@561|Escherichia",,,,,
GUT_GENOME029386_02387,2734.849063532868,The MdtABC tripartite complex confers resistance against novobiocin and deoxycholate,mdtC,True,True,"1MU48@1224|Proteobacteria,1RMBN@1236|Gammaproteobacteria,COG0841@1|root,COG0841@2|Bacteria,3XNUD@561|Escherichia",,,V,,
GUT_GENOME029386_02679,983.7949494949496,Periplasmic binding protein,,True,True,"1NVK4@1224|Proteobacteria,COG0614@2|Bacteria,COG0614@1|root,1RSK8@1236|Gammaproteobacteria,3XQHM@561|Escherichia",1022.0,,P,1.0,0.7619047619047619
GUT_GENOME029386_02841,815.4117348234696,Serine hydrolase involved in the detoxification of formaldehyde,yeiG,True,True,"1MUID@1224|Proteobacteria,1RMR3@1236|Gammaproteobacteria,COG0627@1|root,COG0627@2|Bacteria,3XP8I@561|Escherichia",,,V,,
GUT_GENOME029386_02961,1337.3450244698206,Porin-like glycoporin RafY,,True,True,"COG4580@2|Bacteria,1R3B6@1224|Proteobacteria,COG4580@1|root,1T65Z@1236|Gammaproteobacteria,3XQX2@561|Escherichia",1024.0,,G,1.0,1.0
GUT_GENOME029386_03416,469.6538461538461,phosphonate metabolism protein PhnM,phnM,True,True,"COG3454@1|root,1RMR7@1236|Gammaproteobacteria,COG3454@2|Bacteria,1MV7H@1224|Proteobacteria",110.0,,P,1.0,1.0
GUT_GENOME029386_03887,655.8516873889876,"Reversible hydration of carbon dioxide. Carbon dioxide formed in the bicarbonate-dependent decomposition of cyanate by cyanase (CynS) diffuses out of the cell faster than it would be hydrated to bicarbonate, so the apparent function of this enzyme is to catalyze the hydration of carbon dioxide and thus prevent depletion of cellular bicarbonate",cynT,False,True,"COG0288@2|Bacteria,1MV1U@1224|Proteobacteria,1SYDI@1236|Gammaproteobacteria,3XQ72@561|Escherichia,COG0288@1|root",2692.0,,P,0.4,1.0
GUT_GENOME029386_03889,1853.642796144931,"Functions as an auxiliary enzyme in the beta-oxidation of unsaturated fatty acids with double bonds at even carbon positions. Catalyzes the NADPH-dependent reduction of the C4-C5 double bond of the acyl chain of 2,4-dienoyl-CoA to yield 2-trans- enoyl-CoA. Acts on both isomers, 2-trans,4-cis- and 2-trans,4-trans-decadienoyl-CoA, with almost equal efficiency. Is not active with NADH instead of NADPH. Does not show cis- trans isomerase activity",fadH,True,True,"1RNM8@1236|Gammaproteobacteria,COG1902@2|Bacteria,COG1902@1|root,COG0446@1|root,1MVE0@1224|Proteobacteria,COG0446@2|Bacteria,3XNUV@561|Escherichia",,,"C,I",,
GUT_GENOME029386_03940,1185.4340361065522,"FAD-dependent monooxygenase required for the aerobic hydroxylation of 2-octaprenylphenol to 2-octaprenyl-6-hydroxy- phenol, the first hydroxylation step in coenzyme Q (ubiquinone) biosynthesis",visC,True,True,"1MU6I@1224|Proteobacteria,1RND5@1236|Gammaproteobacteria,COG0654@1|root,COG0654@2|Bacteria,3XMGD@561|Escherichia",,,"C,H",,
GUT_GENOME029501_00199,691.4472467423287,ATP binding,yghS,False,True,"COG0125@2|Bacteria,COG0125@1|root,1RPR5@1236|Gammaproteobacteria,1R4NC@1224|Proteobacteria,3XM9D@561|Escherichia",,,F,,
GUT_GENOME029592_01699,573.5052309262567,Protein of unknown function (DUF1131),yfeY,True,True,"3XMY9@561|Escherichia,2ZC5Z@2|Bacteria,1RB4E@1224|Proteobacteria,1RRU9@1236|Gammaproteobacteria,28PEC@1|root",,,,,
GUT_GENOME029592_02120,375.5309734513274,cell adhesion involved in biofilm formation,ycgV,False,True,"1R3VW@1224|Proteobacteria,COG3468@2|Bacteria,1RSKC@1236|Gammaproteobacteria,COG3468@1|root",,,"M,U",,
GUT_GENOME029671_01364,1078.9864320257925,ATPase that binds to both the 70S ribosome and the 50S ribosomal subunit in a nucleotide-independent manner,ychF,True,True,"COG0012@1|root,COG0012@2|Bacteria,1RMBI@1236|Gammaproteobacteria,1MVM4@1224|Proteobacteria,3XNGE@561|Escherichia",,,J,,
GUT_GENOME029671_02070,2512.5613472333603,Catalyzes the isomerization of citrate to isocitrate via cis-aconitate,acnA,True,True,"COG1048@2|Bacteria,COG1048@1|root,1MU9T@1224|Proteobacteria,1RN5I@1236|Gammaproteobacteria,3XNZ5@561|Escherichia",,,C,,
GUT_GENOME029671_02271,1556.0444628099174,heat shock protein 70,hscC,False,True,"COG0443@2|Bacteria,1MUR1@1224|Proteobacteria,1RR7P@1236|Gammaproteobacteria,3XM93@561|Escherichia,COG0443@1|root",2556.0,,O,0.0,1.0
GUT_GENOME029710_00787,267.0481520591341,Phage integrase family,,True,True,"2ECN4@1|root,1N7EC@1224|Proteobacteria,1SFSW@1236|Gammaproteobacteria,336K1@2|Bacteria,3XQ5H@561|Escherichia",,,K,,
GUT_GENOME029739_00023,938.3466230288604,Part of the ABC transporter complex RbsABC involved in ribose import. Probably responsible for the translocation of the substrate across the membrane,rbsC,True,True,,,,P,,
GUT_GENOME029739_00950,1205.0178833578009,Inner membrane transport protein YqeG,yqeG,True,True,"1RR18@1236|Gammaproteobacteria,1QF5A@1224|Proteobacteria,3XM49@561|Escherichia,COG0814@2|Bacteria,COG0814@1|root",,,E,,
GUT_GENOME029739_00979,655.3557204217103,beta-maltose 4-alpha-glucanotransferase activity,malQ,True,True,"COG3147@2|Bacteria,COG3147@1|root,3XMJM@561|Escherichia,1RRKM@1236|Gammaproteobacteria,1MXHQ@1224|Proteobacteria",,,D,,
GUT_GENOME029739_01148,1020.3461538461538,"Required for accurate and efficient protein synthesis under certain stress conditions. May act as a fidelity factor of the translation reaction, by catalyzing a one-codon backward translocation of tRNAs on improperly translocated ribosomes. Back- translocation proceeds from a post-translocation (POST) complex to a pre-translocation (PRE) complex, thus giving elongation factor G a second chance to translocate the tRNAs correctly. Binds to ribosomes in a GTP-dependent manner",lepA,False,True,"COG0481@2|Bacteria,COG0481@1|root,3XNWA@561|Escherichia,1RPFB@1236|Gammaproteobacteria,1MVZA@1224|Proteobacteria",68.0,,J,0.0,1.0
